State,Date,Total_Tested,Total_Confirmed,Total_Recovered,Total_Deceased,Total_Vaccinated1,Total_Vaccinated2,Delta_Tested,Delta_Confirmed,Delta_Recovered,Delta_Deceased,Delta_Vaccinated1,Delta_Vaccinated2,Delta7_Tested,Delta7_Confirmed,Delta7_Recovered,Delta7_Deceased,Delta7_Vaccinated1,Delta7_Vaccinated2
Andaman and Nicobar Islands,2020-11-12,103599,4507,4282,61,0,0,1166,13,15,1,0,0,8960,104,107,1,0,0
Andaman and Nicobar Islands,2020-11-13,104785,4518,4304,61,0,0,1186,11,22,0,0,0,8571,98,110,1,0,0
Andaman and Nicobar Islands,2020-11-14,105699,4527,4315,61,0,0,914,9,11,0,0,0,8096,86,109,1,0,0
Andaman and Nicobar Islands,2020-11-15,106734,4536,4330,61,0,0,1035,9,15,0,0,0,7922,86,109,1,0,0
Andaman and Nicobar Islands,2020-11-16,108080,4557,4346,61,0,0,1346,21,16,0,0,0,8055,94,107,1,0,0
Andaman and Nicobar Islands,2020-11-17,109646,4574,4363,61,0,0,1566,17,17,0,0,0,8420,97,108,1,0,0
Andaman and Nicobar Islands,2020-11-18,111166,4593,4378,61,0,0,1520,19,15,0,0,0,8733,99,111,1,0,0
Andaman and Nicobar Islands,2020-11-19,112792,4604,4398,61,0,0,1626,11,20,0,0,0,9193,97,116,0,0,0
Andaman and Nicobar Islands,2020-11-20,114392,4617,4408,61,0,0,1600,13,10,0,0,0,9607,99,104,0,0,0
Andaman and Nicobar Islands,2020-11-21,115968,4631,4428,61,0,0,1576,14,20,0,0,0,10269,104,113,0,0,0
Andaman and Nicobar Islands,2020-11-22,117093,4641,4440,61,0,0,1125,10,12,0,0,0,10359,105,110,0,0,0
Andaman and Nicobar Islands,2020-11-23,118654,4656,4453,61,0,0,1561,15,13,0,0,0,10574,99,107,0,0,0
Andaman and Nicobar Islands,2020-11-24,120324,4667,4464,61,0,0,1670,11,11,0,0,0,10678,93,101,0,0,0
Andaman and Nicobar Islands,2020-11-25,121931,4677,4479,61,0,0,1607,10,15,0,0,0,10765,84,101,0,0,0
Andaman and Nicobar Islands,2020-11-26,123165,4682,4491,61,0,0,1234,5,12,0,0,0,10373,78,93,0,0,0
Andaman and Nicobar Islands,2020-11-27,124832,4689,4508,61,0,0,1667,7,17,0,0,0,10440,72,100,0,0,0
Andaman and Nicobar Islands,2020-11-28,126331,4698,4518,61,0,0,1499,9,10,0,0,0,10363,67,90,0,0,0
Andaman and Nicobar Islands,2020-11-29,127912,4704,4537,61,0,0,1581,6,19,0,0,0,10819,63,97,0,0,0
Andaman and Nicobar Islands,2020-11-30,129389,4710,4550,61,0,0,1477,6,13,0,0,0,10735,54,97,0,0,0
Andaman and Nicobar Islands,2020-12-01,131080,4718,4566,61,0,0,1691,8,16,0,0,0,10756,51,102,0,0,0
Andaman and Nicobar Islands,2020-12-02,132784,4723,4583,61,0,0,1704,5,17,0,0,0,10853,46,104,0,0,0
Andaman and Nicobar Islands,2020-12-03,134355,4729,4597,61,0,0,1571,6,14,0,0,0,11190,47,106,0,0,0
Andaman and Nicobar Islands,2020-12-04,135952,4742,4611,61,0,0,1597,13,14,0,0,0,11120,53,103,0,0,0
Andaman and Nicobar Islands,2020-12-05,137648,4747,4616,61,0,0,1696,5,5,0,0,0,11317,49,98,0,0,0
Andaman and Nicobar Islands,2020-12-06,139326,4758,4624,61,0,0,1678,11,8,0,0,0,11414,54,87,0,0,0
Andaman and Nicobar Islands,2020-12-07,140961,4773,4631,61,0,0,1635,15,7,0,0,0,11572,63,81,0,0,0
Andaman and Nicobar Islands,2020-12-08,142667,4778,4647,61,0,0,1706,5,16,0,0,0,11587,60,81,0,0,0
Andaman and Nicobar Islands,2020-12-09,144401,4783,4647,61,0,0,1734,5,0,0,0,0,11617,60,64,0,0,0
Andaman and Nicobar Islands,2020-12-10,146143,4791,4652,61,0,0,1742,8,5,0,0,0,11788,62,55,0,0,0
Andaman and Nicobar Islands,2020-12-11,147806,4798,4659,61,0,0,1663,7,7,0,0,0,11854,56,48,0,0,0
Andaman and Nicobar Islands,2020-12-12,149926,4805,4665,61,0,0,2120,7,6,0,0,0,12278,58,49,0,0,0
Andaman and Nicobar Islands,2020-12-13,152004,4818,4673,61,0,0,2078,13,8,0,0,0,12678,60,49,0,0,0
Andaman and Nicobar Islands,2020-12-14,153685,4834,4681,61,0,0,1681,16,8,0,0,0,12724,61,50,0,0,0
Andaman and Nicobar Islands,2020-12-15,155454,4842,4688,61,0,0,1769,8,7,0,0,0,12787,64,41,0,0,0
Andaman and Nicobar Islands,2020-12-16,157242,4850,4698,61,0,0,1788,8,10,0,0,0,12841,67,51,0,0,0
Andaman and Nicobar Islands,2020-12-17,159027,4860,4707,61,0,0,1785,10,9,0,0,0,12884,69,55,0,0,0
Andaman and Nicobar Islands,2020-12-18,160856,4869,4712,61,0,0,1829,9,5,0,0,0,13050,71,53,0,0,0
Andaman and Nicobar Islands,2020-12-19,162821,4875,4719,61,0,0,1965,6,7,0,0,0,12895,70,54,0,0,0
Andaman and Nicobar Islands,2020-12-20,165024,4881,4732,61,0,0,2203,6,13,0,0,0,13020,63,59,0,0,0
Andaman and Nicobar Islands,2020-12-21,166845,4888,4740,62,0,0,1821,7,8,1,0,0,13160,54,59,1,0,0
Andaman and Nicobar Islands,2020-12-22,168769,4893,4749,62,0,0,1924,5,9,0,0,0,13315,51,61,1,0,0
Andaman and Nicobar Islands,2020-12-23,170666,4896,4761,62,0,0,1897,3,12,0,0,0,13424,46,63,1,0,0
Andaman and Nicobar Islands,2020-12-24,172756,4901,4775,62,0,0,2090,5,14,0,0,0,13729,41,68,1,0,0
Andaman and Nicobar Islands,2020-12-25,174482,4912,4781,62,0,0,1726,11,6,0,0,0,13626,43,69,1,0,0
Andaman and Nicobar Islands,2020-12-26,175578,4912,4789,62,0,0,1096,0,8,0,0,0,12757,37,70,1,0,0
Andaman and Nicobar Islands,2020-12-27,176898,4924,4798,62,0,0,1320,12,9,0,0,0,11874,43,66,1,0,0
Andaman and Nicobar Islands,2020-12-28,177926,4929,4803,62,0,0,1028,5,5,0,0,0,11081,41,63,0,0,0
Andaman and Nicobar Islands,2020-12-29,179444,4936,4811,62,0,0,1518,7,8,0,0,0,10675,43,62,0,0,0
Andaman and Nicobar Islands,2020-12-30,180626,4941,4820,62,0,0,1182,5,9,0,0,0,9960,45,59,0,0,0
Andaman and Nicobar Islands,2020-12-31,181640,4945,4826,62,0,0,1014,4,6,0,0,0,8884,44,51,0,0,0
Andaman and Nicobar Islands,2021-01-01,182631,4946,4830,62,0,0,991,1,4,0,0,0,8149,34,49,0,0,0
Andaman and Nicobar Islands,2021-01-02,183725,4947,4837,62,0,0,1094,1,7,0,0,0,8147,35,48,0,0,0
Andaman and Nicobar Islands,2021-01-03,184955,4948,4846,62,0,0,1230,1,9,0,0,0,8057,24,48,0,0,0
Andaman and Nicobar Islands,2021-01-04,186140,4948,4848,62,0,0,1185,0,2,0,0,0,8214,19,45,0,0,0
Andaman and Nicobar Islands,2021-01-05,187115,4949,4856,62,0,0,975,1,8,0,0,0,7671,13,45,0,0,0
Andaman and Nicobar Islands,2021-01-06,188351,4949,4859,62,0,0,1236,0,3,0,0,0,7725,8,39,0,0,0
Andaman and Nicobar Islands,2021-01-07,190031,4958,4864,62,0,0,1680,9,5,0,0,0,8391,13,38,0,0,0
Andaman and Nicobar Islands,2021-01-08,191206,4959,4866,62,0,0,1175,1,2,0,0,0,8575,13,36,0,0,0
Andaman and Nicobar Islands,2021-01-09,192560,4959,4873,62,0,0,1354,0,7,0,0,0,8835,12,36,0,0,0
Andaman and Nicobar Islands,2021-01-10,193719,4960,4875,62,0,0,1159,1,2,0,0,0,8764,12,29,0,0,0
Andaman and Nicobar Islands,2021-01-11,195351,4963,4884,62,0,0,1632,3,9,0,0,0,9211,15,36,0,0,0
Andaman and Nicobar Islands,2021-01-12,196859,4966,4886,62,0,0,1508,3,2,0,0,0,9744,17,30,0,0,0
Andaman and Nicobar Islands,2021-01-13,198478,4969,4891,62,0,0,1619,3,5,0,0,0,10127,20,32,0,0,0
Andaman and Nicobar Islands,2021-01-14,199805,4976,4891,62,0,0,1327,7,0,0,0,0,9774,18,27,0,0,0
Andaman and Nicobar Islands,2021-01-15,200953,4979,4895,62,0,0,1148,3,4,0,0,0,9747,20,29,0,0,0
Andaman and Nicobar Islands,2021-01-16,202521,4982,4895,62,225,0,1568,3,0,0,225,0,9961,23,22,0,225,0
Andaman and Nicobar Islands,2021-01-17,203741,4983,4896,62,225,0,1220,1,1,0,0,0,10022,23,21,0,225,0
Andaman and Nicobar Islands,2021-01-18,205411,4988,4897,62,442,0,1670,5,1,0,217,0,10060,25,13,0,442,0
Andaman and Nicobar Islands,2021-01-19,206732,4989,4897,62,644,0,1321,1,0,0,202,0,9873,23,11,0,644,0
Andaman and Nicobar Islands,2021-01-20,208179,4991,4900,62,644,0,1447,2,3,0,0,0,9701,22,9,0,644,0
Andaman and Nicobar Islands,2021-01-21,209437,4991,4904,62,1032,0,1258,0,4,0,388,0,9632,15,13,0,1032,0
Andaman and Nicobar Islands,2021-01-22,210762,4992,4907,62,1466,0,1325,1,3,0,434,0,9809,13,12,0,1466,0
Andaman and Nicobar Islands,2021-01-23,212393,4993,4907,62,1998,0,1631,1,0,0,532,0,9872,11,12,0,1773,0
Andaman and Nicobar Islands,2021-01-24,213467,4993,4908,62,2019,0,1074,0,1,0,21,0,9726,10,12,0,1794,0
Andaman and Nicobar Islands,2021-01-25,214915,4994,4917,62,2369,0,1448,1,9,0,350,0,9504,6,20,0,1927,0
Andaman and Nicobar Islands,2021-01-26,215858,4994,4917,62,2369,0,943,0,0,0,0,0,9126,5,20,0,1725,0
Andaman and Nicobar Islands,2021-01-27,217007,4994,4922,62,2385,0,1149,0,5,0,16,0,8828,3,22,0,1741,0
Andaman and Nicobar Islands,2021-01-28,218629,4994,4924,62,2656,0,1622,0,2,0,271,0,9192,3,20,0,1624,0
Andaman and Nicobar Islands,2021-01-29,220484,4994,4927,62,2727,0,1855,0,3,0,71,0,9722,2,20,0,1261,0
Andaman and Nicobar Islands,2021-01-30,221876,4994,4928,62,2727,0,1392,0,1,0,0,0,9483,1,21,0,729,0
Andaman and Nicobar Islands,2021-01-31,223137,4994,4928,62,2727,0,1261,0,0,0,0,0,9670,1,20,0,708,0
Andaman and Nicobar Islands,2021-02-01,224852,4994,4932,62,2727,0,1715,0,4,0,0,0,9937,0,15,0,358,0
Andaman and Nicobar Islands,2021-02-02,226584,4994,4932,62,2727,0,1732,0,0,0,0,0,10726,0,15,0,358,0
Andaman and Nicobar Islands,2021-02-03,228290,4994,4932,62,2772,0,1706,0,0,0,45,0,11283,0,10,0,387,0
Andaman and Nicobar Islands,2021-02-04,230133,4994,4932,62,2938,0,1843,0,0,0,166,0,11504,0,8,0,282,0
Andaman and Nicobar Islands,2021-02-05,231633,4997,4932,62,3161,0,1500,3,0,0,223,0,11149,3,5,0,434,0
Andaman and Nicobar Islands,2021-02-06,233597,5000,4932,62,3161,0,1964,3,0,0,0,0,11721,6,4,0,434,0
Andaman and Nicobar Islands,2021-02-07,235072,5001,4932,62,3397,0,1475,1,0,0,236,0,11935,7,4,0,670,0
Andaman and Nicobar Islands,2021-02-08,236643,5005,4932,62,3397,0,1571,4,0,0,0,0,11791,11,0,0,670,0
Andaman and Nicobar Islands,2021-02-09,238339,5007,4932,62,3413,0,1696,2,0,0,16,0,11755,13,0,0,686,0
Andaman and Nicobar Islands,2021-02-10,240362,5007,4932,62,3413,0,2023,0,0,0,0,0,12072,13,0,0,641,0
Andaman and Nicobar Islands,2021-02-11,241833,5007,4932,62,3454,0,1471,0,0,0,41,0,11700,13,0,0,516,0
Andaman and Nicobar Islands,2021-02-12,243631,5007,4934,62,3454,0,1798,0,2,0,0,0,11998,10,2,0,293,0
Andaman and Nicobar Islands,2021-02-13,245745,5009,4938,62,3646,0,2114,2,4,0,192,0,12148,9,6,0,485,0
Andaman and Nicobar Islands,2021-02-14,247289,5009,4938,62,3646,0,1544,0,0,0,0,0,12217,8,6,0,249,0
Andaman and Nicobar Islands,2021-02-15,248562,5009,4938,62,3847,182,1273,0,0,0,201,182,11919,4,6,0,450,182
Andaman and Nicobar Islands,2021-02-16,250037,5013,4943,62,3847,182,1475,4,5,0,0,0,11698,6,11,0,434,182
Andaman and Nicobar Islands,2021-02-17,251774,5014,4944,62,4045,182,1737,1,1,0,198,0,11412,7,12,0,632,182
Andaman and Nicobar Islands,2021-02-18,253718,5014,4944,62,4347,495,1944,0,0,0,302,313,11885,7,12,0,893,495
Andaman and Nicobar Islands,2021-02-19,255675,5014,4948,62,4453,895,1957,0,4,0,106,400,12044,7,14,0,999,895
Andaman and Nicobar Islands,2021-02-20,257213,5014,4949,62,4846,1306,1538,0,1,0,393,411,11468,5,11,0,1200,1306
Andaman and Nicobar Islands,2021-02-21,258773,5014,4949,62,4846,1306,1560,0,0,0,0,0,11484,5,11,0,1200,1306
Andaman and Nicobar Islands,2021-02-22,260324,5015,4949,62,5442,1870,1551,1,0,0,596,564,11762,6,11,0,1595,1688
Andaman and Nicobar Islands,2021-02-23,261719,5016,4949,62,5565,2018,1395,1,0,0,123,148,11682,3,6,0,1718,1836
Andaman and Nicobar Islands,2021-02-24,263090,5016,4950,62,5644,2118,1371,0,1,0,79,100,11316,2,6,0,1599,1936
Andaman and Nicobar Islands,2021-02-25,264369,5016,4952,62,6034,2385,1279,0,2,0,390,267,10651,2,8,0,1687,1890
Andaman and Nicobar Islands,2021-02-26,265852,5017,4952,62,6134,2422,1483,1,0,0,100,37,10177,3,4,0,1681,1527
Andaman and Nicobar Islands,2021-02-27,267209,5018,4952,62,6134,2422,1357,1,0,0,0,0,9996,4,3,0,1288,1116
Andaman and Nicobar Islands,2021-02-28,268499,5020,4952,62,6134,2422,1290,2,0,0,0,0,9726,6,3,0,1288,1116
Andaman and Nicobar Islands,2021-03-01,269799,5020,4952,62,6581,2556,1300,0,0,0,447,134,9475,5,3,0,1139,686
Andaman and Nicobar Islands,2021-03-02,271193,5020,4952,62,6912,2589,1394,0,0,0,331,33,9474,4,3,0,1347,571
Andaman and Nicobar Islands,2021-03-03,273010,5022,4952,62,6912,2589,1817,2,0,0,0,0,9920,6,2,0,1268,471
Andaman and Nicobar Islands,2021-03-04,274849,5024,4953,62,6912,2589,1839,2,1,0,0,0,10480,8,1,0,878,204
Andaman and Nicobar Islands,2021-03-05,276471,5024,4954,62,8392,2727,1622,0,1,0,1480,138,10619,7,2,0,2258,305
Andaman and Nicobar Islands,2021-03-06,278437,5024,4955,62,8977,2865,1966,0,1,0,585,138,11228,6,3,0,2843,443
Andaman and Nicobar Islands,2021-03-07,280041,5024,4955,62,9187,2865,1604,0,0,0,210,0,11542,4,3,0,3053,443
Andaman and Nicobar Islands,2021-03-08,281955,5026,4957,62,9890,2998,1914,2,2,0,703,133,12156,6,5,0,3309,442
Andaman and Nicobar Islands,2021-03-09,283492,5028,4958,62,10433,3037,1537,2,1,0,543,39,12299,8,6,0,3521,448
Andaman and Nicobar Islands,2021-03-10,285087,5028,4960,62,10749,3048,1595,0,2,0,316,11,12077,6,8,0,3837,459
Andaman and Nicobar Islands,2021-03-11,286505,5028,4960,62,11228,3060,1418,0,0,0,479,12,11656,4,7,0,4316,471
Andaman and Nicobar Islands,2021-03-12,288197,5029,4961,62,11729,3145,1692,1,1,0,501,85,11726,5,7,0,3337,418
Andaman and Nicobar Islands,2021-03-13,290341,5030,4964,62,11921,3282,2144,1,3,0,192,137,11904,6,9,0,2944,417
Andaman and Nicobar Islands,2021-03-14,291842,5031,4964,62,11921,3282,1501,1,0,0,0,0,11801,7,9,0,2734,417
Andaman and Nicobar Islands,2021-03-15,294094,5031,4966,62,12360,3486,2252,0,2,0,439,204,12139,5,9,0,2470,488
Andaman and Nicobar Islands,2021-03-16,295827,5032,4967,62,12632,3562,1733,1,1,0,272,76,12335,4,9,0,2199,525
Andaman and Nicobar Islands,2021-03-17,297433,5035,4967,62,12632,3562,1606,3,0,0,0,0,12346,7,7,0,1883,514
Andaman and Nicobar Islands,2021-03-18,299048,5036,4969,62,13102,3969,1615,1,2,0,470,407,12543,8,9,0,1874,909
Andaman and Nicobar Islands,2021-03-19,300892,5038,4969,62,13517,3989,1844,2,0,0,415,20,12695,9,8,0,1788,844
Andaman and Nicobar Islands,2021-03-20,302566,5038,4969,62,13785,4347,1674,0,0,0,268,358,12225,8,5,0,1864,1065
Andaman and Nicobar Islands,2021-03-21,304391,5039,4969,62,13785,4347,1825,1,0,0,0,0,12549,8,5,0,1864,1065
Andaman and Nicobar Islands,2021-03-22,305778,5039,4969,62,14161,4829,1387,0,0,0,376,482,11684,8,3,0,1801,1343
Andaman and Nicobar Islands,2021-03-23,307255,5039,4972,62,14751,5001,1477,0,3,0,590,172,11428,7,5,0,2119,1439
Andaman and Nicobar Islands,2021-03-24,308812,5041,4973,62,14934,5068,1557,2,1,0,183,67,11379,6,6,0,2302,1506
Andaman and Nicobar Islands,2021-03-25,310615,5042,4974,62,15377,5295,1803,1,1,0,443,227,11567,6,5,0,2275,1326
Andaman and Nicobar Islands,2021-03-26,312378,5043,4974,62,15639,5352,1763,1,0,0,262,57,11486,5,5,0,2122,1363
Andaman and Nicobar Islands,2021-03-27,314309,5044,4975,62,15989,5372,1931,1,1,0,350,20,11743,6,6,0,2204,1025
Andaman and Nicobar Islands,2021-03-28,315818,5046,4976,62,15989,5372,1509,2,1,0,0,0,11427,7,7,0,2204,1025
Andaman and Nicobar Islands,2021-03-29,317137,5052,4976,62,15989,5372,1319,6,0,0,0,0,11359,13,7,0,1828,543
Andaman and Nicobar Islands,2021-03-30,318382,5081,4976,62,16480,5608,1245,29,0,0,491,236,11127,42,4,0,1729,607
Andaman and Nicobar Islands,2021-03-31,319864,5083,4976,62,16480,5608,1482,2,0,0,0,0,11052,42,3,0,1546,540
Andaman and Nicobar Islands,2021-04-01,321456,5084,4980,62,17208,5666,1592,1,4,0,728,58,10841,42,6,0,1831,371
Andaman and Nicobar Islands,2021-04-02,323001,5084,4981,62,17669,5198,1545,0,1,0,461,-468,10623,41,7,0,2030,-154
Andaman and Nicobar Islands,2021-04-03,324207,5098,4987,62,18190,5242,1206,14,6,0,521,44,9898,54,12,0,2201,-130
Andaman and Nicobar Islands,2021-04-04,325826,5109,4990,62,18833,5243,1619,11,3,0,643,1,10008,63,14,0,2844,-129
Andaman and Nicobar Islands,2021-04-05,327270,5116,5001,62,19927,5290,1444,7,11,0,1094,47,10133,64,25,0,3938,-82
Andaman and Nicobar Islands,2021-04-06,328737,5123,5010,62,21509,5341,1467,7,9,0,1582,51,10355,42,34,0,5029,-267
Andaman and Nicobar Islands,2021-04-07,330481,5131,5020,62,22919,5350,1744,8,10,0,1410,9,10617,48,44,0,6439,-258
Andaman and Nicobar Islands,2021-04-08,332119,5149,5027,62,25396,5403,1638,18,7,0,2477,53,10663,65,47,0,8188,-263
Andaman and Nicobar Islands,2021-04-09,333671,5161,5028,62,27698,5519,1552,12,1,0,2302,116,10670,77,47,0,10029,321
Andaman and Nicobar Islands,2021-04-10,335784,5175,5038,62,29877,5570,2113,14,10,0,2179,51,11577,77,51,0,11687,328
Andaman and Nicobar Islands,2021-04-11,337833,5190,5040,62,32059,5612,2049,15,2,0,2182,42,12007,81,50,0,13226,369
Andaman and Nicobar Islands,2021-04-12,339482,5201,5050,62,36572,5713,1649,11,10,0,4513,101,12212,85,49,0,16645,423
Andaman and Nicobar Islands,2021-04-13,341557,5209,5054,62,43069,5832,2075,8,4,0,6497,119,12820,86,44,0,21560,491
Andaman and Nicobar Islands,2021-04-14,343431,5247,5078,63,49657,5941,1874,38,24,1,6588,109,12950,116,58,1,26738,591
Andaman and Nicobar Islands,2021-04-15,345485,5262,5082,63,54819,6079,2054,15,4,0,5162,138,13366,113,55,1,29423,676
Andaman and Nicobar Islands,2021-04-16,347489,5289,5110,63,61411,6323,2004,27,28,0,6592,244,13818,128,82,1,33713,804
Andaman and Nicobar Islands,2021-04-17,349739,5331,5146,64,67540,6568,2250,42,36,1,6129,245,13955,156,108,2,37663,998
Andaman and Nicobar Islands,2021-04-18,352086,5390,5200,64,71357,6879,2347,59,54,0,3817,311,14253,200,160,2,39298,1267
Andaman and Nicobar Islands,2021-04-19,353754,5421,5212,64,75722,7363,1668,31,12,0,4365,484,14272,220,162,2,39150,1650
Andaman and Nicobar Islands,2021-04-20,355507,5466,5243,64,78989,7937,1753,45,31,0,3267,574,13950,257,189,2,35920,2105
Andaman and Nicobar Islands,2021-04-21,357442,5490,5276,64,80901,8171,1935,24,33,0,1912,234,14011,243,198,1,31244,2230
Andaman and Nicobar Islands,2021-04-22,358903,5527,5309,65,83377,8600,1461,37,33,1,2476,429,13418,265,227,2,28558,2521
Andaman and Nicobar Islands,2021-04-23,360595,5569,5358,65,85201,8965,1692,42,49,0,1824,365,13106,280,248,2,23790,2642
Andaman and Nicobar Islands,2021-04-24,361594,5614,5410,66,86810,9299,999,45,52,1,1609,334,11855,283,264,2,19270,2731
Andaman and Nicobar Islands,2021-04-25,363056,5665,5467,66,87865,9527,1462,51,57,0,1055,228,10970,275,267,2,16508,2648
Andaman and Nicobar Islands,2021-04-26,364735,5716,5520,66,89290,9819,1679,51,53,0,1425,292,10981,295,308,2,13568,2456
Andaman and Nicobar Islands,2021-04-27,366683,5764,5562,66,90471,10117,1948,48,42,0,1181,298,11176,298,319,2,11482,2180
Andaman and Nicobar Islands,2021-04-28,367689,5816,5606,67,91394,10376,1006,52,44,1,923,259,10247,326,330,3,10493,2205
Andaman and Nicobar Islands,2021-04-29,368945,5875,5643,67,92417,10581,1256,59,37,0,1023,205,10042,348,334,2,9040,1981
Andaman and Nicobar Islands,2021-04-30,370896,5949,5701,67,93493,10881,1951,74,58,0,1076,300,10301,380,343,2,8292,1916
Andaman and Nicobar Islands,2021-05-01,372214,6046,5773,68,94050,11113,1318,97,72,1,557,232,10620,432,363,2,7240,1814
Andaman and Nicobar Islands,2021-05-02,373007,6084,5798,69,94126,11160,793,38,25,1,76,47,9951,419,331,3,6261,1633
Andaman and Nicobar Islands,2021-05-03,373785,6150,5850,70,94599,11604,778,66,52,1,473,444,9050,434,330,4,5309,1785
Andaman and Nicobar Islands,2021-05-04,374428,6181,5879,70,94939,11941,643,31,29,0,340,337,7745,417,317,4,4468,1824
Andaman and Nicobar Islands,2021-05-05,375095,6223,5928,71,95314,12442,667,42,49,1,375,501,7406,407,322,4,3920,2066
Andaman and Nicobar Islands,2021-05-06,375477,6255,5958,72,96017,12812,382,32,30,1,703,370,6532,380,315,5,3600,2231
Andaman and Nicobar Islands,2021-05-07,375967,6311,6030,72,96702,13166,490,56,72,0,685,354,5071,362,329,5,3209,2285
Andaman and Nicobar Islands,2021-05-08,376536,6341,6056,74,97202,13455,569,30,26,2,500,289,4322,295,283,6,3152,2342
Andaman and Nicobar Islands,2021-05-09,376933,6367,6088,76,97284,13456,397,26,32,2,82,1,3926,283,290,7,3158,2296
Andaman and Nicobar Islands,2021-05-10,377293,6398,6125,78,97829,13805,360,31,37,2,545,349,3508,248,275,8,3230,2201
Andaman and Nicobar Islands,2021-05-11,377516,6426,6149,78,98215,14015,223,28,24,0,386,210,3088,245,270,8,3276,2074
Andaman and Nicobar Islands,2021-05-12,378060,6470,6175,81,98564,14245,544,44,26,3,349,230,2965,247,247,10,3250,1803
Andaman and Nicobar Islands,2021-05-13,378462,6510,6213,83,98828,14618,402,40,38,2,264,373,2985,255,255,11,2811,1806
Andaman and Nicobar Islands,2021-05-14,378887,6542,6225,85,98837,14618,425,32,12,2,9,0,2920,231,195,13,2135,1452
Andaman and Nicobar Islands,2021-05-15,379096,6568,6267,85,99084,14910,209,26,42,0,247,292,2560,227,211,11,1882,1455
Andaman and Nicobar Islands,2021-05-16,379674,6603,6283,88,99085,14921,578,35,16,3,1,11,2741,236,195,12,1801,1465
Andaman and Nicobar Islands,2021-05-17,380102,6638,6329,89,99514,14926,428,35,46,1,429,5,2809,240,204,11,1685,1121
Andaman and Nicobar Islands,2021-05-18,380395,6674,6359,92,99792,14929,293,36,30,3,278,3,2879,248,210,14,1577,914
Andaman and Nicobar Islands,2021-05-19,380853,6709,6385,95,100295,14941,458,35,26,3,503,12,2793,239,210,14,1731,696
Andaman and Nicobar Islands,2021-05-20,381349,6758,6401,96,102026,15149,496,49,16,1,1731,208,2887,248,188,13,3198,531
Andaman and Nicobar Islands,2021-05-21,382015,6789,6417,98,102792,15151,666,31,16,2,766,2,3128,247,192,13,3955,533
Andaman and Nicobar Islands,2021-05-22,382640,6820,6441,101,103602,15152,625,31,24,3,810,1,3544,252,174,16,4518,242
Andaman and Nicobar Islands,2021-05-23,383265,6844,6473,103,103987,15152,625,24,32,2,385,0,3591,241,190,15,4902,231
Andaman and Nicobar Islands,2021-05-24,383396,6853,6495,104,104438,15152,131,9,22,1,451,0,3294,215,166,15,4924,226
Andaman and Nicobar Islands,2021-05-25,383727,6878,6544,106,105123,15154,331,25,49,2,685,2,3332,204,185,14,5331,225
Andaman and Nicobar Islands,2021-05-26,384188,6901,6573,108,105932,15154,461,23,29,2,809,0,3335,192,188,13,5637,213
Andaman and Nicobar Islands,2021-05-27,384528,6917,6591,109,106543,15157,340,16,18,1,611,3,3179,159,190,13,4517,8
Andaman and Nicobar Islands,2021-05-28,385020,6936,6630,113,107301,15162,492,19,39,4,758,5,3005,147,213,15,4509,11
Andaman and Nicobar Islands,2021-05-29,385564,6964,6660,113,108314,15166,544,28,30,0,1013,4,2924,144,219,12,4712,14
Andaman and Nicobar Islands,2021-05-30,385988,6984,6683,114,108556,15166,424,20,23,1,242,0,2723,140,210,11,4569,14
Andaman and Nicobar Islands,2021-05-31,386613,7005,6719,115,109084,15181,625,21,36,1,528,15,3217,152,224,11,4646,29
Andaman and Nicobar Islands,2021-06-01,387348,7018,6745,118,109815,15186,735,13,26,3,731,5,3621,140,201,12,4692,32
Andaman and Nicobar Islands,2021-06-02,387871,7043,6781,119,110314,15190,523,25,36,1,499,4,3683,142,208,11,4382,36
Andaman and Nicobar Islands,2021-06-03,388486,7070,6820,119,110997,15198,615,27,39,0,683,8,3958,153,229,10,4454,41
Andaman and Nicobar Islands,2021-06-04,389152,7088,6852,121,111498,15206,666,18,32,2,501,8,4132,152,222,8,4197,44
Andaman and Nicobar Islands,2021-06-05,389785,7105,6876,122,111961,15222,633,17,24,1,463,16,4221,141,216,9,3647,56
Andaman and Nicobar Islands,2021-06-06,390574,7119,6894,122,111969,15222,789,14,18,0,8,0,4586,135,211,8,3413,56
Andaman and Nicobar Islands,2021-06-07,391273,7131,6912,123,112476,15250,699,12,18,1,507,28,4660,126,193,8,3392,69
Andaman and Nicobar Islands,2021-06-08,392095,7154,6935,125,112875,15276,822,23,23,2,399,26,4747,136,190,7,3060,90
Andaman and Nicobar Islands,2021-06-09,392974,7168,6952,125,113196,15287,879,14,17,0,321,11,5103,125,171,6,2882,97
Andaman and Nicobar Islands,2021-06-10,393692,7197,6973,125,114083,15300,718,29,21,0,887,13,5206,127,153,6,3086,102
Andaman and Nicobar Islands,2021-06-11,394822,7233,6984,125,114829,15319,1130,36,11,0,746,19,5670,145,132,4,3331,113
Andaman and Nicobar Islands,2021-06-12,395624,7243,6996,126,115686,15348,802,10,12,1,857,29,5839,138,120,4,3725,126
Andaman and Nicobar Islands,2021-06-13,396534,7261,7025,126,115688,15348,910,18,29,0,2,0,5960,142,131,4,3719,126
Andaman and Nicobar Islands,2021-06-14,397190,7269,7034,126,116624,15368,656,8,9,0,936,20,5917,138,122,3,4148,118
Andaman and Nicobar Islands,2021-06-15,397953,7280,7049,126,117533,15390,763,11,15,0,909,22,5858,126,114,1,4658,114
